n,p,num_indices,nrow,nodes_explored_mean,solve_time_relaxation_mean,time_taken_geomean,relative_gap_root_node_geomean,relative_gap_geomean,MSE_all_initial_geomean,MSE_all_geomean,MSE_isvd_geomean,MSE_mf_geomean,k,MSE_ratio,MSE_difference,MSE_mf_ratio,MSE_mf_difference,MSE_isvd_ratio,MSE_isvd_difference
30,2.5,277,50,3292.22,0.7273990162149734,3600.617345636429,0.1006636542517273,0.05858751847981731,0.0689362932604343,0.05263018823038358,0.04090012857430321,1.0983316643738277,2,0.3098241822482623,0.016306105030050713,19.868853053802248,1.045701476143444,-0.22287702268388562,-0.011730059656080372
30,3.0,180,50,3290.44,0.5889996373758476,3600.662872034222,0.1645651037976091,0.10481531091745917,0.3344753478498204,0.19427282516689567,0.3570156067936564,1.7998300454832195,2,0.7216785083682173,0.14020252268292474,8.264445729540524,1.6055572203163238,0.8377022441865034,0.16274278162676073
30,3.0,266,50,3795.14,0.6113243900383936,3600.5417949471453,0.09549955259267476,0.061465393433403404,0.0696668824331187,0.057606899415805435,0.04516936768538762,0.997060064232596,2,0.20934962894400105,0.012059983017313258,16.30799738128304,0.9394531648167905,-0.2159035090683143,-0.012437531730417818
30,3.0,332,50,3191.86,0.8092244358442093,3600.6783309480556,0.08415487766388839,0.044647680545665,0.03590845484119755,0.027443821832032745,0.020024692510300254,0.5542488163140856,2,0.30843492065251593,0.008464633009164804,19.195759165990506,0.5268049944820529,-0.2703387803324389,-0.007419129321732491
40,2.0,160,50,1288.14,1.6257932457195796,3601.5633749854096,0.14110184973968268,0.08404580325087417,1.4204678144857716,0.8627792163724075,1.5979385961286174,2.282967665684378,2,0.6463862220258271,0.5576885981133641,1.646062425197508,1.4201884493119705,0.8520828571267853,0.7351593797562099
40,2.0,257,50,1477.22,1.5929283832035304,3601.2523768633946,0.16039074759199423,0.08589546594451704,0.36985954887930933,0.21735387500139156,0.36840388952528613,1.909711514789677,2,0.701646905889952,0.15250567387791777,7.7861857295042505,1.6923576397882856,0.6949497197734685,0.15105001452389458
40,2.0,339,50,1343.46,2.026530570274456,3601.1627300827586,0.1118520093576863,0.0585539119729932,0.1329610616035257,0.09116289648223967,0.1031450126445603,1.555150693343199,2,0.4584997486277669,0.04179816512128602,16.059031177735484,1.4639877968609594,0.1314363257935204,0.01198211616232063
40,2.5,200,50,1291.16,1.7173140635113642,3601.4916998685558,0.1607059451656846,0.09789373542419508,0.8612115416473537,0.406882006967852,1.015390531894833,2.196033602628215,2,1.116612499199058,0.4543295346795017,4.397224662239058,1.7891515956603627,1.495540511760845,0.608508524926981
40,2.5,321,50,1491.08,1.713732065818262,3601.3405253671626,0.11954760865972529,0.06611708697959548,0.16082096321952077,0.10867459665212285,0.12212511898766609,1.8425477063423568,2,0.47983952251806483,0.05214636656739792,15.954723211354697,1.733873109690234,0.12376878083660682,0.013450522335543239
40,2.5,423,50,1292.12,2.2536134877153113,3601.323866223279,0.06948176851359336,0.04106821222910206,0.060267156802309436,0.045699869963951055,0.03386149259912488,1.0987414055022833,2,0.31875991878859483,0.014567286838358381,23.042549932176872,1.0530415355383322,-0.2590461936579801,-0.011838377364826173
40,3.0,240,50,1376.72,1.732213566378936,3601.797512396224,0.1553067366715505,0.08999312252843245,0.47674090621803233,0.2357749023244507,0.5042430737303143,2.059449735057211,2,1.0220171931700663,0.24096600389358164,7.734813225468734,1.8236748327327603,1.1386630585320892,0.2684681714058636
40,3.0,385,50,1529.72,1.7942803291384224,3601.272196420262,0.07856057664463506,0.047247972432860365,0.07876908921069808,0.06151608925474545,0.05035025801205288,1.2400495376099514,2,0.28046321157552634,0.017252999955952635,19.15813346773002,1.178533448355206,-0.18151074585469065,-0.011165831242692568
40,3.0,508,50,1212.34,2.500836093311911,3601.488991574909,0.06435017554620165,0.03161851759813297,0.03913966137829104,0.027794543025907337,0.018376815374981845,0.5840148367638107,2,0.4081779053467041,0.0113451183523837,20.01185244238229,0.5562202937379034,-0.3388336927197261,-0.009417727650925491
50,2.0,200,50,653.24,3.5183522352979373,3603.0541821651045,0.14074106213514495,0.08079468230074971,1.4863489727598498,0.9602208783565641,1.667366972846032,2.2936556505402854,2,0.5479240310872678,0.5261280944032857,1.3886750457518897,1.3334347721837214,0.7364410735369155,0.707146094489468
50,2.0,340,50,673.58,3.921811449396129,3602.5403915536835,0.13591780661455602,0.07117366430340506,0.3816720269428772,0.22123571454686766,0.4067091298209304,2.051990979697551,2,0.7251826981218349,0.16043631239600956,8.27513436924239,1.8307552651506833,0.8383520520362056,0.18547341527406272
50,2.0,469,50,688.86,4.315203946330004,3602.993965296718,0.07508968255118297,0.040344484468688276,0.11609523417949977,0.08779688739242483,0.07222239335847708,1.3998844627917568,2,0.3223160595727057,0.028298346787074935,14.944579635661887,1.312087575399332,-0.17739232558820225,-0.015574494033947756
50,2.5,250,50,675.08,3.6107233928168823,3603.4239204375676,0.14851726366623574,0.08417250833122437,0.9908327534643138,0.5018129695188585,1.1409665173343402,2.1848249209278117,2,0.9745060682953863,0.4890197839454553,3.353863000038911,1.6830119514089532,1.273688777769746,0.6391535478154817
50,2.5,425,50,647.14,4.4502070894478996,3602.9204056351,0.07887167877704504,0.047180676400692415,0.14938902401703663,0.11542400953455813,0.11125252288703519,1.6799243653520686,2,0.29426299276416423,0.0339650144824785,13.554375403577508,1.5645003558175103,-0.03614054531933402,-0.00417148664752294
50,2.5,587,50,656.96,4.7160761424708095,3602.8289882412596,0.06366397063648985,0.026131026048080205,0.06206750168375071,0.04800694638190872,0.03339158900331465,1.0611904503976661,2,0.2928858501014901,0.014060555301841991,21.104935439042475,1.0131835040157573,-0.3044425542571444,-0.014615357378594068
50,3.0,300,50,689.5,3.7343444036655726,3602.5058652614425,0.12583716075992527,0.0782517105737548,0.5745966312847129,0.3146917616348032,0.6100541500059543,2.172092409121631,2,0.8259029988574242,0.2599048696499097,5.902285582049407,1.8574006474868276,0.9385768055597092,0.2953623883711511
50,3.0,510,50,655.5,4.60361295605041,3602.5369655385916,0.06906954145305517,0.03579537144647231,0.08862023326288475,0.07092538461106183,0.052951336835332076,1.2308816061771377,2,0.24948540989741982,0.017694848651822914,16.354598962374382,1.159956221566076,-0.25342192889464354,-0.017974047775729758
50,3.0,704,50,623.48,5.125619373171299,3602.8007173114875,0.044253449341772444,0.01824230249729227,0.038231814730409076,0.028612617284724612,0.019798037070876434,0.43509083382079755,2,0.3361872613736687,0.009619197445684464,14.206257767026404,0.40647821653607297,-0.30806619772438676,-0.008814580213848178
75,2.0,300,50,158.9,18.782006181768914,3611.663438784372,0.09528700511388555,0.06941620324911363,1.6543712651464944,1.0985101289528596,1.7794784836386854,2.3722657959018902,2,0.5060136648202799,0.5558611361936348,1.159530197653454,1.2737556669490306,0.6199017530543391,0.6809683546858258
75,2.0,563,50,163.48,19.835378701566174,3612.3456279813586,0.06684034557958063,0.044679922260366496,0.327399683678292,0.2430794935581191,0.2793849853818675,2.1705210082578454,2,0.3468831898813067,0.08432019012017289,7.929264153411134,1.9274415146997264,0.1493564565744332,0.036305491823748426
75,2.0,842,50,141.6,23.776128922537705,3612.3073655781754,0.04370191673493396,0.01989019684972709,0.09535487758970057,0.08421969134871905,0.054531055419036564,1.4285837264649022,2,0.1322159469200059,0.011135186240981518,15.962585632731964,1.3443640351161832,-0.3525141858660355,-0.02968863592968249
75,2.5,375,50,157.7,19.37458741695046,3611.971299896713,0.11282331946148205,0.06773461106020028,1.1696643952458041,0.6074089040056173,1.3675884314611932,2.3508466150167115,2,0.9256622475112533,0.5622554912401868,2.8702867203852693,1.7434377110110941,1.2515119920740343,0.7601795274555759
75,2.5,704,50,157.12,21.036381907245726,3612.3401092510894,0.059068854282798046,0.030243522810843974,0.15420765748728252,0.13292347989452394,0.09760924915465306,1.6779820703315864,2,0.1601235358090819,0.02128417759275858,11.6236694349492,1.5450585904370624,-0.2656733841748129,-0.035314230739870875
75,2.5,1053,50,135.76,25.226592313761316,3614.6124628855737,0.027126089449713963,0.011223547862064196,0.0555939750765928,0.04779359990317035,0.028610802027410585,0.8577266383527337,2,0.1632096177987425,0.007800375173422448,16.946474843713062,0.8099330384495633,-0.4013675034863254,-0.019182797875759765
75,3.0,450,50,159.94,19.616343807956138,3614.02246459097,0.10178522350121874,0.05890631341885894,0.6921137840571945,0.38970070727964184,0.7887364881634388,2.265075186938091,2,0.776013671847269,0.30241307677755264,4.8123455888744795,1.8753744796584493,1.0239544692369686,0.39903578088379693
75,3.0,844,50,150.18,22.482484353645315,3612.0580422850844,0.03909501099684707,0.019658026600246195,0.09429240594597679,0.08329443402926272,0.05393192643483103,1.3658147038025708,2,0.13203729690810198,0.010997971916714075,15.397430629311165,1.282520269773308,-0.35251464202417354,-0.029362507594431687
75,3.0,1263,50,128.3,26.934200417425608,3615.574131649725,0.026057808957666975,0.00663442882588803,0.04011339284866508,0.031625436665490746,0.01935116015602728,0.3944178384156681,2,0.2683901655794773,0.008487956183174335,11.47153810356875,0.36279240175017735,-0.3881140563936305,-0.012274276509463465
100,2.0,400,50,53.32,60.873447780667476,3631.8418648366187,0.08821630651192171,0.065755827032322,1.7229776491661821,1.207611971123206,1.9175405123724647,2.4177071708604867,2,0.42676430042642904,0.5153656780429761,1.0020563133468816,1.2100951997372806,0.5878780255788211,0.7099285412492586
100,2.0,800,50,52.88,64.28082879232734,3634.0634836642225,0.046771642173946096,0.031927461955454386,0.32348756946920504,0.2520095413859461,0.31676139046118373,2.190619894668902,2,0.28363222951861244,0.07147802808325893,7.692606964884811,1.938610353282956,0.25694205353944055,0.06475184907523762
100,2.0,1268,50,46.94,74.49236513846796,3638.356292962188,0.022853794137767794,0.010512502430434563,0.09585028565549872,0.08808063911951204,0.052725197714685895,1.345095396722909,2,0.08821060580003794,0.007769646535986677,14.271181160457052,1.2570147576033968,-0.4013985565755737,-0.035355441404826146
100,2.5,500,50,53.22,61.925093922266505,3634.79657657684,0.08530862249695047,0.05808668313452651,1.1500664803603922,0.6829154881760977,1.3755593869676344,2.453860185378148,2,0.6840538840786023,0.46715099218429446,2.593212085336966,1.7709446972020504,1.014245409254696,0.6926438987915366
100,2.5,1000,50,52.36,65.68580486605714,3633.5895628224434,0.028236112422087532,0.019831053519610266,0.1584122409347865,0.15162984747596675,0.10715230198904921,1.9364012322893491,2,0.044729936564071024,0.006782393458819758,11.770580888411615,1.7847713848133824,-0.2933297515449075,-0.04447754548691754
100,2.5,1585,50,42.7,82.51691496004584,3645.4821194717147,0.011633483356727035,0.0043041114655474255,0.055170517993317486,0.050520778175895356,0.028516240911539963,0.7241668889202315,2,0.0920361875906462,0.00464973981742213,13.334040667365421,0.6736461107443361,-0.43555420282212265,-0.022004537264355393
100,3.0,600,50,52.14,63.833744773185984,3630.0740378035603,0.07930604620018875,0.05190873927932323,0.6722803009499682,0.47389278135320245,0.8166653914758503,2.3895372387823106,2,0.4186337657017469,0.1983875195967657,4.042358383174732,1.9156444574291083,0.723312579575193,0.3427726101226478
100,3.0,1200,50,50.94,68.18210982182266,3636.6686126425125,0.021668305159957827,0.0122104922134729,0.10766310137029682,0.10021467462485886,0.0647222500976425,1.48918986654339,2,0.07432471115952043,0.0074484267454379555,13.859998020429508,1.3889751919185311,-0.3541639451515242,-0.03549242452721636
100,3.0,1902,50,39.54,88.52760194720155,3594.2600429559557,0.009393423410537033,0.0018420254911267581,0.03937263593038075,0.03451810477734627,0.019893225395515458,0.2128640251724284,2,0.1406372448414501,0.004854531153034476,5.166735588337629,0.17834592039508212,-0.42368720635638457,-0.014624879381830814
125,2.0,500,50,23.06,149.18745049108114,3689.4721385095813,0.06248008088838548,0.05394425135008031,1.7576322900536459,1.20452802359104,1.9581413701323338,2.463044890590949,2,0.45918754535377676,0.5531042664626058,1.0448215752157537,1.258516866999909,0.62565032260068,0.7536133465412937
125,2.0,1049,50,22.04,159.46922914422984,3677.827486818487,0.041408744558987944,0.02709945250186429,0.37244839736047936,0.29568984539064863,0.3736749592024042,2.2954675255776307,2,0.25959143733333717,0.07675855196983072,6.76309217702417,1.999777680186982,0.26373957383868235,0.07798511381175555
125,2.0,1738,50,20.18,177.10708854184594,3695.3329891449343,0.01328606779012543,0.005931928670572529,0.09760190498418285,0.09296451428119104,0.05279365439386391,1.2691842063871435,2,0.04988345003304196,0.004637390702991809,12.652351289097522,1.1762196921059525,-0.4321096086816716,-0.04017085988732713
125,2.5,625,50,23.16,149.68217677539047,3679.0550233903186,0.0706826434923477,0.051564780909411544,1.2803442673248184,0.7652938520094859,1.5336852546624462,2.5072193801523275,2,0.6730099999665861,0.5150504153153326,2.276152517845198,1.7419255281428416,1.0040475310697206,0.7683914026529604
125,2.5,1311,50,21.38,165.35181882695193,3685.544072465092,0.02330790399488144,0.015428193608979374,0.19115405375127137,0.1819840138268945,0.14018850866042895,2.0145577814870563,2,0.050389260746273735,0.009170039924376872,10.069971142648438,1.832573767660162,-0.22966580573512332,-0.041795505166465546
125,2.5,2172,50,18.56,192.84446540608786,3668.069728523494,0.008573380272322628,0.001852678003725315,0.05911184126389076,0.0548160041502864,0.02904044210948121,0.5160123994115394,2,0.07836830101345346,0.004295837113604359,8.413535470349371,0.461196395261253,-0.47021964552792966,-0.025775562040805194
125,3.0,750,50,22.74,152.1807507683744,3670.1958494826818,0.05865190765951152,0.04331307929489014,0.7943046338391868,0.5361612056457691,1.0015901885637883,2.460889372498867,2,0.48146606930000063,0.25814342819341773,3.589831092935745,1.924728166853098,0.8680765747634468,0.46542898291801926
125,3.0,1573,50,20.62,172.28518751031476,3689.001815101977,0.01892794299901998,0.008864621900558986,0.12489919133051022,0.11836494952089525,0.07676174532221261,1.5340912273364138,2,0.055204195465495154,0.0065342418096149685,11.960688392517728,1.4157262778155186,-0.3514824647590318,-0.041603204198682645
125,3.0,2607,50,15.58,206.5461016923175,2995.347644269026,0.0071305255456436175,0.000539119307702698,0.04188466172762222,0.0376618497349716,0.02036798888269678,0.11058253051385568,2,0.11212439172177599,0.004222811992650621,1.9361948840014687,0.07292068077888408,-0.4591877715505909,-0.01729386085227482
150,2.0,600,50,11.12,325.35787324815135,3781.7575779673907,0.05178540410821854,0.04748131154765132,1.8004179614358058,1.278378011256393,2.0283508728886703,2.509113178334071,2,0.4083611776663389,0.5220399501794128,0.9627318025191225,1.2307351670776783,0.5866597008307444,0.7499728616322774
150,2.0,1306,50,10.08,363.1630703005261,3786.3052234128863,0.030364324005160932,0.022012785158473814,0.36605013992161267,0.3196022821896875,0.38047854742063275,2.390237507549966,2,0.14533018166734443,0.04644785773192517,6.478787357755267,2.0706352253602787,0.19047506423879199,0.06087626523094525
150,2.0,2245,50,9.16,402.43867404651644,3787.111781898573,0.010232367087276123,0.005269780698811467,0.10384268527115843,0.10030063494062809,0.05508915185967284,1.0900885057127958,2,0.03531433607202012,0.003542050330530344,9.868211416189562,0.9897878707721677,-0.4507596896840953,-0.045211483080955246
150,2.5,750,50,11.26,323.0501265722404,3786.8918945066257,0.06231862935796539,0.04924039783895147,1.4144833709397078,0.8447485873535939,1.7154809473030224,2.5301528574318577,2,0.6744430143067347,0.5697347835861138,1.9951548843168283,1.6854042700782639,1.030759178511604,0.8707323599494284
150,2.5,1633,50,9.88,371.5240673981964,3791.5458896650307,0.01979278024356514,0.013233674158773865,0.2135245150640159,0.20208633760601097,0.15367434258265467,2.0659380523397286,2,0.056600449063038044,0.011438177458004933,9.223046628552876,1.8638517147337177,-0.23956095002196878,-0.0484119950233563
150,2.5,2806,50,7.74,440.81003015941104,3217.214214608812,0.0053258311282933825,0.0010705204683397862,0.06619824845394223,0.06163453641375199,0.029986850407141403,0.5198980518714936,2,0.07404472079669902,0.0045637120401902445,7.435174207873059,0.45826351545774163,-0.5134732545753244,-0.03164768600661058
150,3.0,900,50,10.8,338.79079342030286,3789.7695354720604,0.05503368629456927,0.04374361924754171,0.8778950649649554,0.6129475186664287,1.1438086272156986,2.5207434897166303,2,0.4322516010423943,0.2649475462985267,3.112494810650242,1.9077959710502017,0.8660792194807286,0.5308611085492699
150,3.0,1959,50,9.68,385.47713129160263,3822.985262080215,0.011509751182960229,0.007543970351152462,0.13816381176985948,0.1353713604741905,0.08264646363191237,1.4701529898227006,2,0.020628080310985657,0.0027924512956689906,9.860147853082971,1.3347816293485102,-0.38948339336761334,-0.052724896842278116
150,3.0,3367,50,6.68,459.59228542135816,2712.715428396445,0.00286268378958337,0.00018614438636771634,0.0474668496292847,0.041324890850354755,0.020368701474066546,0.09822208784492836,2,0.14862613433562688,0.006141958778929944,1.3768263103370102,0.05689719699457361,-0.5071081603621056,-0.02095618937628821
10,2.0,60,50,13518.02,0.030574142106951564,3600.2508442647877,0.2991319454954636,0.18044619191155284,0.3764131900991719,0.17678310860843618,0.3751294714675969,1.0527037912381085,3,1.1292373070150281,0.19963008149073572,4.954775880594924,0.8759206826296724,1.121975761261704,0.1983463628591607
10,2.5,75,50,16661.32,0.03302622175662229,3600.246384248021,0.16641485885160556,0.11898111495545917,0.044691022323791615,0.02435993283395415,0.023908651665075432,0.5346496313116984,3,0.8346118861829918,0.020331089489837466,20.9479107334186,0.5102896984777443,-0.01852555062260675,-0.00045128116887871786
10,3.0,90,50,21715.88,0.039266490963200784,3600.1894873062524,0.11336633514693108,0.08541378402961328,0.015457351906874044,0.008836434638765323,0.007190175873739492,0.24192225615176433,3,0.749274740183427,0.0066209172681087215,26.3778131159885,0.233085821512999,-0.18630350727698644,-0.0016462587650258303
20,2.0,120,50,4102.36,0.16932207440289612,3600.6853390862543,0.3463399867097688,0.1831566328996215,1.2596775551264028,0.6724230452278545,1.232836007929054,2.155614242572756,3,0.8733408440806096,0.5872545098985483,2.2057411742072484,1.4831911973449015,0.8334231949342251,0.5604129627011994
20,2.0,157,50,4336.98,0.2038014471713263,3600.642371688457,0.25594995280120825,0.14988802252844824,0.24252339332085557,0.14810768378124703,0.23016915905651789,1.473815140795093,3,0.6374801572014266,0.09441570953960854,8.950970153391214,1.325707457013846,0.554066292714931,0.08206147527527086
20,2.0,180,50,5042.66,0.19059998491486824,3600.638462793913,0.2171539659200555,0.12159132789719075,0.11531879913709073,0.07468399033181596,0.08274694382618608,1.1799531248769466,3,0.5440899532113516,0.04063480880527477,14.799277992974051,1.1052691345451306,0.10796093591875534,0.008062953494370126
20,2.5,150,50,4367.46,0.18201752488730275,3600.5082025069337,0.31199392708911683,0.1703480377489397,0.4038973590997327,0.20411132293062106,0.41033389282019606,1.674984202912371,3,0.9788091777594345,0.1997860361691116,7.206228732747523,1.4708728799817499,1.0103436052867658,0.206222569889575
20,2.5,196,50,4568.56,0.2385612379889284,3600.576778199967,0.13636831319134685,0.10757370254835469,0.06234662634936504,0.04759709012916193,0.0393697701311189,0.9703229610268749,3,0.3098831500030359,0.014749536220203106,19.386182398834805,0.922725870897713,-0.17285342393236544,-0.008227319998043034
20,2.5,225,50,5682.16,0.23913309572052588,3600.4065408934257,0.10558207084537996,0.08291616517952674,0.03150837515719714,0.024276557322012476,0.01937818880664403,0.5765805843563092,3,0.2978930553974102,0.007231817835184666,22.750508637132896,0.5523040270342967,-0.20177360613347384,-0.004898368515368446
20,3.0,180,50,4866.88,0.19223242693880122,3600.599431041888,0.2171539659200555,0.12163290295974802,0.11531879913709073,0.0747285985759747,0.08274694382618608,1.1007953068924783,3,0.5431682292268465,0.04059020056111602,13.730576082907898,1.0260667083165036,0.10729955335719729,0.008018345250211376
20,3.0,235,50,5114.58,0.27292070427664566,3600.586888712315,0.11210375770803693,0.0777697248224509,0.029823916837416933,0.020594371939310234,0.016530269599818917,0.4965555372285085,3,0.44815860009255637,0.0092295448981067,23.111225080901377,0.47596116528919824,-0.1973404360894259,-0.004064102339491317
20,3.0,270,50,6021.16,0.2651637570165458,3600.4456130972003,0.0975977152060134,0.06751328657755368,0.019375446909938837,0.013410509862637868,0.010876001735351743,0.22978570864027453,3,0.44479569445152,0.005964937047300969,16.134748118747165,0.21637519877763667,-0.18899416601208807,-0.0025345081272861256
30,2.0,180,50,1524.54,0.6556270889986574,3601.6204143345244,0.2580151277654831,0.17269206019471936,1.5747060274604816,0.9807425038912552,1.7979794760807872,2.8362069150605262,3,0.6056263710531354,0.5939635235692264,1.8918976222682453,1.855464411169271,0.8332839343120255,0.8172369721895321
30,2.0,266,50,1521.68,0.7042177084943109,3601.6546861056713,0.19879911385753218,0.12762316982838823,0.2784470286767229,0.15868693778236137,0.28962652189339955,1.7847822770245696,3,0.7546940697703304,0.11976009089436152,10.247190865025026,1.6260953392422082,0.8251440600020992,0.13093958411103818
30,2.0,332,50,1758.94,0.8055067292090422,3601.2907533854136,0.1262821557827826,0.08631067774132084,0.07539255388410743,0.060867059758576765,0.05085158543657411,1.1408090480856417,3,0.23864294058468757,0.014525494125530662,17.742634400454847,1.079941988327065,-0.16454670821505188,-0.010015474322002657
30,2.5,225,50,1560.28,0.6871639324947822,3601.728911710529,0.2852530397680578,0.1590408902396927,0.756339150276642,0.3465062726523811,0.9146506037999964,2.3729152975168537,3,1.1827574562709569,0.4098328776242609,5.84811642615598,2.0264090248644724,1.639636497194335,0.5681443311476153
30,2.5,333,50,1673.92,0.7665147527656246,3601.389997114686,0.12678192113950562,0.08621551915077937,0.07464593000551266,0.0604241009225842,0.04701802678572605,1.1602391617041483,3,0.23536682988712687,0.014221829082928461,18.201595786930373,1.0998150607815642,-0.22186634028753044,-0.013406074136858147
30,2.5,415,50,1745.7,0.936118845090216,3601.3649770722877,0.08595048619992389,0.05917145584075123,0.031912244950758235,0.026141176802191864,0.01948420211463774,0.5350125277394928,3,0.22076543042555313,0.005771068148566372,19.46627555400006,0.508871350937301,-0.25465474404334987,-0.006656974687554124
30,3.0,270,50,1657.4,0.742673819038481,3601.6656578281522,0.17885425438013966,0.1255062558498605,0.22330994462273443,0.14747237515996656,0.21963653620382653,1.8286864495224677,3,0.5142493255465993,0.07583756946276787,11.40019663031026,1.6812140743625013,0.4893401965322787,0.07216416104385998
30,3.0,399,50,1729.94,0.838121757482681,3601.547326942327,0.08410349170935026,0.06363597852233581,0.03849418267441322,0.03101317816410663,0.022876785322666644,0.6577466698690773,3,0.2412201829403217,0.0074810045103065916,20.20861868424456,0.6267334917049706,-0.262352758507566,-0.008136392841439986
30,3.0,497,50,1767.58,1.0718505220885493,3601.0877805600094,0.08104571101278553,0.046433027263741405,0.023495491352615035,0.016362829738964527,0.012674919489438224,0.16111384063444195,3,0.43590636384033393,0.007132661613650507,8.84633117893932,0.14475101089547743,-0.22538340301520987,-0.0036879102495263032
40,2.0,240,50,799.74,1.959607203434488,3602.3033264787787,0.2720690174121866,0.1574478581737483,1.773172147710774,1.0535270436947748,2.0772505002075445,2.898273987400382,3,0.6830817569638896,0.7196451040159992,1.7510200186565525,1.8447469437056072,0.971710657680431,1.0237234565127697
40,2.0,385,50,889.58,1.8193193189589874,3602.6300402199818,0.15869730373300486,0.10173514638844897,0.2223527556056181,0.15792698132709532,0.205008336327065,1.863695488368554,3,0.40794659492088536,0.06442577427852278,10.80099481866562,1.7057685070414585,0.298121034191464,0.04708135499996968
40,2.0,508,50,786.58,2.6333682049494325,3602.28312891696,0.08044059078488316,0.058872080373970466,0.07364100122874301,0.05575807954564925,0.03925038797988349,1.010994901772511,3,0.32072341495285855,0.017882921683093758,17.131809954910796,0.9552368222268618,-0.2960591846110998,-0.01650769156576576
40,2.5,300,50,785.04,2.1318228125822216,3602.913999236061,0.2753034570783165,0.1409964283468031,0.8348538532893485,0.38973487083749514,1.0919033735077543,2.6659868044620674,3,1.1421071496511055,0.44511898245185333,5.840513908168314,2.276251933624572,1.801656857548775,0.7021685026702592
40,2.5,481,50,918.3,1.9698248917547647,3602.137445813922,0.08512501296426357,0.06579697254597804,0.0829185367989662,0.06717286134770115,0.051637744596454066,1.2386961025404153,3,0.23440531094487785,0.015745675451265054,17.440424863378357,1.1715232411927141,-0.23127073105958643,-0.01553511675124708
40,2.5,635,50,764.98,3.068792099793658,3602.9532058740756,0.06356334222615687,0.03872132220817094,0.037432873783378326,0.027454708412137662,0.019312220198762848,0.40642226756749983,3,0.36344095232966817,0.009978165371240664,13.803372210932734,0.3789675591553622,-0.29657893615708697,-0.008142488213374814
40,3.0,360,50,799.32,2.2517531561237054,3602.939992408455,0.19391235211454855,0.11665859208239923,0.3202545798684431,0.2005234514791197,0.3587271370862819,2.2504323211614743,3,0.5970928961483133,0.11973112838932337,10.222788679137658,2.0499088696823544,0.7889535335653036,0.1582036856071622
40,3.0,577,50,920.5,2.2001656752610135,3602.6957037440566,0.06599093898038855,0.04606901794753155,0.049959978159860544,0.03686405533532278,0.025789778808310966,0.6956660071233687,3,0.3552491093401049,0.01309592282453776,17.87111986989636,0.6588019517880459,-0.30040852603648716,-0.011074276527011817
40,3.0,762,50,709.92,3.530053718692447,3603.0220855648513,0.06270552111339488,0.029323860730581925,0.025104399082870533,0.017356581615773557,0.013157175516486513,0.11831184859526196,3,0.4463907489741993,0.007747817467096976,5.816540907325949,0.10095526697948841,-0.24194891553245992,-0.004199406099287043
50,2.0,300,50,517.22,3.9798950421126307,3604.0082755422645,0.21642821431223022,0.14946327430427278,1.8042919757299736,1.2466445991790995,2.219540885112973,3.095040075889001,3,0.4473186479274672,0.557647376550874,1.4826964139796117,1.8483954767099013,0.7804119045432146,0.9728962859338735
50,2.0,510,50,492.44,4.486154099468908,3603.7747161006832,0.1320498022977119,0.0871381017090885,0.24868713009732638,0.1754573022798432,0.2285093894552818,2.190453023418624,3,0.4173655177980923,0.07322982781748316,11.484251125239526,2.014995721138781,0.302364657874563,0.05305208717543858
50,2.0,704,50,475.06,5.264011152590339,3604.0265464520567,0.07127019781819659,0.04355102616530457,0.06568653300465996,0.053248067218210425,0.04270271778033628,1.0174666421258627,3,0.23359469059180565,0.012438465786449533,18.108048334529915,0.9642185749076523,-0.19804191943079044,-0.010545349437874142
50,2.5,375,50,503.6,4.281755024661953,3603.620336003672,0.21531040529737963,0.12960315201064607,0.8993866604514295,0.49478816492208616,1.2868331077637,2.8682319897397432,3,0.8177206413032435,0.4045984955293433,4.796888836642649,2.3734438248176573,1.6007758450858187,0.7920449428416139
50,2.5,638,50,488.14,4.850530144669882,3603.95236718047,0.07777978501920817,0.056874372222677744,0.0855417824295057,0.07524712162848028,0.06030004026955696,1.4289985134347718,3,0.13681135674336542,0.010294660801025424,17.990739878266787,1.3537513918062916,-0.198639908549884,-0.014947081358923323
50,2.5,880,50,451.46,6.027850911975564,3604.1584796424695,0.05519967295147858,0.02628610815473126,0.03727984124457186,0.027553933661985053,0.018437654266166854,0.2898757398233082,3,0.3529770994551391,0.009725907582586804,9.520303321454135,0.26232180616132317,-0.3308521936523179,-0.009116279395818199
50,3.0,450,50,494.66,4.517408617854221,3603.4808410045407,0.15654634769175887,0.104286601109947,0.37261002044685615,0.24441958682111325,0.3974584933835109,2.4738362285997875,3,0.524468743659089,0.1281904336257429,9.121268351584066,2.2294166417786743,0.6261319256480224,0.15303890656239766
50,3.0,765,50,465.36,5.315155255964522,3603.5587797906833,0.06435852830857439,0.035739668155221706,0.052038548671753636,0.0414907060376149,0.0299067025277668,0.7678546634642858,3,0.2542218159550288,0.010547842634138736,17.506666595843402,0.7263639574266709,-0.2791951406984061,-0.0115840035098481
50,3.0,1055,50,402.42,6.860698934916287,3604.645225313713,0.04095472446939456,0.020452709005540543,0.024269908617285778,0.01872854809062882,0.013513917011823076,0.07715988891932891,3,0.29587774235578246,0.005541360526656956,3.1199076696146726,0.05843134082870009,-0.2784322123408479,-0.005214631078805746
75,2.0,450,50,134.02,20.843196111750267,3614.0143537123263,0.17095748763392693,0.13773183918395607,1.9306959150363632,1.5186759203530351,2.5168589086132154,3.3568971556476974,3,0.27130211861629366,0.41201999468332806,1.2104104705020575,1.8382212352946623,0.6572718872293308,0.9981829882601803
